ros_distro,package,rosdistro_repo_key,repo_url,repo_url_type,github_owner,github_repo,resolved,resolved_via
kilted,etsi_its_msgs,etsi_its_messages,https://github.com/ika-rwth-aachen/etsi_its_messages.git,source,ika-rwth-aachen,etsi_its_messages,True,rosdistro_release_packages
kilted,etsi_its_msgs_utils,etsi_its_messages,https://github.com/ika-rwth-aachen/etsi_its_messages.git,source,ika-rwth-aachen,etsi_its_messages,True,rosdistro_release_packages
kilted,etsi_its_primitives_conversion,etsi_its_messages,https://github.com/ika-rwth-aachen/etsi_its_messages.git,source,ika-rwth-aachen,etsi_its_messages,True,rosdistro_release_packages
kilted,etsi_its_rviz_plugins,etsi_its_messages,https://github.com/ika-rwth-aachen/etsi_its_messages.git,source,ika-rwth-aachen,etsi_its_messages,True,rosdistro_release_packages
kilted,etsi_its_spatem_ts_coding,etsi_its_messages,https://github.com/ika-rwth-aachen/etsi_its_messages.git,source,ika-rwth-aachen,etsi_its_messages,True,rosdistro_release_packages
kilted,etsi_its_spatem_ts_conversion,etsi_its_messages,https://github.com/ika-rwth-aachen/etsi_its_messages.git,source,ika-rwth-aachen,etsi_its_messages,True,rosdistro_release_packages
kilted,etsi_its_spatem_ts_msgs,etsi_its_messages,https://github.com/ika-rwth-aachen/etsi_its_messages.git,source,ika-rwth-aachen,etsi_its_messages,True,rosdistro_release_packages
kilted,etsi_its_vam_ts_coding,etsi_its_messages,https://github.com/ika-rwth-aachen/etsi_its_messages.git,source,ika-rwth-aachen,etsi_its_messages,True,rosdistro_release_packages
kilted,etsi_its_vam_ts_conversion,etsi_its_messages,https://github.com/ika-rwth-aachen/etsi_its_messages.git,source,ika-rwth-aachen,etsi_its_messages,True,rosdistro_release_packages
kilted,etsi_its_vam_ts_msgs,etsi_its_messages,https://github.com/ika-rwth-aachen/etsi_its_messages.git,source,ika-rwth-aachen,etsi_its_messages,True,rosdistro_release_packages
kilted,event_camera_codecs,event_camera_codecs,https://github.com/ros-event-camera/event_camera_codecs.git,source,ros-event-camera,event_camera_codecs,True,rosdistro_release_packages
kilted,event_camera_msgs,event_camera_msgs,https://github.com/ros-event-camera/event_camera_msgs.git,source,ros-event-camera,event_camera_msgs,True,rosdistro_release_packages
kilted,event_camera_py,event_camera_py,https://github.com/ros-event-camera/event_camera_py.git,source,ros-event-camera,event_camera_py,True,rosdistro_release_packages
kilted,event_camera_renderer,event_camera_renderer,https://github.com/ros-event-camera/event_camera_renderer.git,source,ros-event-camera,event_camera_renderer,True,rosdistro_release_packages
kilted,event_camera_tools,event_camera_tools,https://github.com/ros-event-camera/event_camera_tools.git,source,ros-event-camera,event_camera_tools,True,rosdistro_release_packages
kilted,event_image_reconstruction_fibar,event_image_reconstruction_fibar,https://github.com/ros-event-camera/event_image_reconstruction_fibar.git,source,ros-event-camera,event_image_reconstruction_fibar,True,rosdistro_release_packages
kilted,example_interfaces,example_interfaces,https://github.com/ros2/example_interfaces.git,source,ros2,example_interfaces,True,rosdistro_release_packages
kilted,examples_rclcpp_async_client,examples,https://github.com/ros2/examples.git,source,ros2,examples,True,rosdistro_release_packages
kilted,examples_rclcpp_cbg_executor,examples,https://github.com/ros2/examples.git,source,ros2,examples,True,rosdistro_release_packages
kilted,examples_rclcpp_minimal_action_client,examples,https://github.com/ros2/examples.git,source,ros2,examples,True,rosdistro_release_packages
kilted,examples_rclcpp_minimal_action_server,examples,https://github.com/ros2/examples.git,source,ros2,examples,True,rosdistro_release_packages
kilted,examples_rclcpp_minimal_client,examples,https://github.com/ros2/examples.git,source,ros2,examples,True,rosdistro_release_packages
kilted,examples_rclcpp_minimal_composition,examples,https://github.com/ros2/examples.git,source,ros2,examples,True,rosdistro_release_packages
kilted,examples_rclcpp_minimal_publisher,examples,https://github.com/ros2/examples.git,source,ros2,examples,True,rosdistro_release_packages
kilted,examples_rclcpp_minimal_service,examples,https://github.com/ros2/examples.git,source,ros2,examples,True,rosdistro_release_packages
kilted,examples_rclcpp_minimal_subscriber,examples,https://github.com/ros2/examples.git,source,ros2,examples,True,rosdistro_release_packages
kilted,examples_rclcpp_minimal_timer,examples,https://github.com/ros2/examples.git,source,ros2,examples,True,rosdistro_release_packages
kilted,examples_rclcpp_multithreaded_executor,examples,https://github.com/ros2/examples.git,source,ros2,examples,True,rosdistro_release_packages
kilted,examples_rclcpp_wait_set,examples,https://github.com/ros2/examples.git,source,ros2,examples,True,rosdistro_release_packages
kilted,examples_rclpy_executors,examples,https://github.com/ros2/examples.git,source,ros2,examples,True,rosdistro_release_packages
kilted,examples_rclpy_guard_conditions,examples,https://github.com/ros2/examples.git,source,ros2,examples,True,rosdistro_release_packages
kilted,examples_rclpy_minimal_action_client,examples,https://github.com/ros2/examples.git,source,ros2,examples,True,rosdistro_release_packages
kilted,examples_rclpy_minimal_action_server,examples,https://github.com/ros2/examples.git,source,ros2,examples,True,rosdistro_release_packages
kilted,examples_rclpy_minimal_client,examples,https://github.com/ros2/examples.git,source,ros2,examples,True,rosdistro_release_packages
kilted,examples_rclpy_minimal_publisher,examples,https://github.com/ros2/examples.git,source,ros2,examples,True,rosdistro_release_packages
kilted,examples_rclpy_minimal_service,examples,https://github.com/ros2/examples.git,source,ros2,examples,True,rosdistro_release_packages
kilted,examples_rclpy_minimal_subscriber,examples,https://github.com/ros2/examples.git,source,ros2,examples,True,rosdistro_release_packages
kilted,examples_rclpy_pointcloud_publisher,examples,https://github.com/ros2/examples.git,source,ros2,examples,True,rosdistro_release_packages
kilted,examples_tf2_py,geometry2,https://github.com/ros2/geometry2.git,source,ros2,geometry2,True,rosdistro_release_packages
kilted,executive_smach,smach,https://github.com/ros/executive_smach.git,source,ros,executive_smach,True,rosdistro_release_packages
kilted,fastcdr,fastcdr,https://github.com/eProsima/Fast-CDR.git,source,eProsima,Fast-CDR,True,rosdistro_release_packages
kilted,fastdds,fastdds,https://github.com/eProsima/Fast-DDS.git,source,eProsima,Fast-DDS,True,rosdistro_release_packages
kilted,feetech_ros2_driver,feetech_ros2_driver,https://github.com/JafarAbdi/feetech_ros2_driver.git,source,JafarAbdi,feetech_ros2_driver,True,rosdistro_release_packages
kilted,ffmpeg_encoder_decoder,ffmpeg_encoder_decoder,https://github.com/ros-misc-utilities/ffmpeg_encoder_decoder.git,source,ros-misc-utilities,ffmpeg_encoder_decoder,True,rosdistro_release_packages
kilted,ffmpeg_image_transport,ffmpeg_image_transport,https://github.com/ros-misc-utilities/ffmpeg_image_transport.git,source,ros-misc-utilities,ffmpeg_image_transport,True,rosdistro_release_packages
kilted,ffmpeg_image_transport_msgs,ffmpeg_image_transport_msgs,https://github.com/ros-misc-utilities/ffmpeg_image_transport_msgs.git,source,ros-misc-utilities,ffmpeg_image_transport_msgs,True,rosdistro_release_packages
kilted,ffmpeg_image_transport_tools,ffmpeg_image_transport_tools,https://github.com/ros-misc-utilities/ffmpeg_image_transport_tools.git,source,ros-misc-utilities,ffmpeg_image_transport_tools,True,rosdistro_release_packages
kilted,fibar_lib,fibar_lib,https://github.com/ros-event-camera/fibar_lib.git,source,ros-event-camera,fibar_lib,True,rosdistro_release_packages
kilted,fields2cover,fields2cover,https://github.com/Fields2Cover/fields2cover.git,source,Fields2Cover,fields2cover,True,rosdistro_release_packages
kilted,filters,filters,https://github.com/ros/filters.git,source,ros,filters,True,rosdistro_release_packages
kilted,find_object_2d,find_object_2d,https://github.com/introlab/find-object.git,source,introlab,find-object,True,rosdistro_release_packages
kilted,fkie_message_filters,fkie_message_filters,https://github.com/fkie/message_filters.git,source,fkie,message_filters,True,rosdistro_release_packages
kilted,fkie_potree_rviz_plugin,fkie_potree_rviz_plugin,https://github.com/fkie/potree_rviz_plugin.git,source,fkie,potree_rviz_plugin,True,rosdistro_repo_key_name_match
kilted,flex_sync,flex_sync,https://github.com/ros-misc-utilities/flex_sync.git,source,ros-misc-utilities,flex_sync,True,rosdistro_release_packages
kilted,flexbe_behavior_engine,flexbe_behavior_engine,https://github.com/flexbe/flexbe_behavior_engine.git,source,flexbe,flexbe_behavior_engine,True,rosdistro_release_packages
kilted,flexbe_core,flexbe_behavior_engine,https://github.com/flexbe/flexbe_behavior_engine.git,source,flexbe,flexbe_behavior_engine,True,rosdistro_release_packages
kilted,flexbe_input,flexbe_behavior_engine,https://github.com/flexbe/flexbe_behavior_engine.git,source,flexbe,flexbe_behavior_engine,True,rosdistro_release_packages
kilted,flexbe_mirror,flexbe_behavior_engine,https://github.com/flexbe/flexbe_behavior_engine.git,source,flexbe,flexbe_behavior_engine,True,rosdistro_release_packages
kilted,flexbe_msgs,flexbe_behavior_engine,https://github.com/flexbe/flexbe_behavior_engine.git,source,flexbe,flexbe_behavior_engine,True,rosdistro_release_packages
kilted,flexbe_onboard,flexbe_behavior_engine,https://github.com/flexbe/flexbe_behavior_engine.git,source,flexbe,flexbe_behavior_engine,True,rosdistro_release_packages
kilted,flexbe_states,flexbe_behavior_engine,https://github.com/flexbe/flexbe_behavior_engine.git,source,flexbe,flexbe_behavior_engine,True,rosdistro_release_packages
kilted,flexbe_testing,flexbe_behavior_engine,https://github.com/flexbe/flexbe_behavior_engine.git,source,flexbe,flexbe_behavior_engine,True,rosdistro_release_packages
kilted,flexbe_widget,flexbe_behavior_engine,https://github.com/flexbe/flexbe_behavior_engine.git,source,flexbe,flexbe_behavior_engine,True,rosdistro_release_packages
kilted,flir_camera_description,flir_camera_driver,https://github.com/ros-drivers/flir_camera_driver.git,source,ros-drivers,flir_camera_driver,True,rosdistro_release_packages
kilted,flir_camera_msgs,flir_camera_driver,https://github.com/ros-drivers/flir_camera_driver.git,source,ros-drivers,flir_camera_driver,True,rosdistro_release_packages
kilted,fluent_rviz,fluent_rviz,https://github.com/ForteFibre/FluentRviz.git,source,ForteFibre,FluentRviz,True,rosdistro_release_packages
kilted,fmi_adapter,fmi_adapter,https://github.com/boschresearch/fmi_adapter.git,source,boschresearch,fmi_adapter,True,rosdistro_release_packages
kilted,fmi_adapter_examples,fmi_adapter,https://github.com/boschresearch/fmi_adapter.git,source,boschresearch,fmi_adapter,True,rosdistro_release_packages
kilted,fmilibrary_vendor,fmilibrary_vendor,https://github.com/boschresearch/fmilibrary_vendor.git,source,boschresearch,fmilibrary_vendor,True,rosdistro_release_packages
kilted,foonathan_memory_vendor,foonathan_memory_vendor,https://github.com/eProsima/foonathan_memory_vendor.git,source,eProsima,foonathan_memory_vendor,True,rosdistro_release_packages
kilted,force_torque_sensor_broadcaster,ros2_controllers,https://github.com/ros-controls/ros2_controllers.git,source,ros-controls,ros2_controllers,True,rosdistro_release_packages
kilted,forward_command_controller,ros2_controllers,https://github.com/ros-controls/ros2_controllers.git,source,ros-controls,ros2_controllers,True,rosdistro_release_packages
kilted,four_wheel_steering_msgs,four_wheel_steering_msgs,https://github.com/ros-drivers/four_wheel_steering_msgs.git,source,ros-drivers,four_wheel_steering_msgs,True,rosdistro_release_packages
kilted,foxglove_bridge,foxglove-sdk,https://github.com/foxglove/foxglove-sdk.git,source,foxglove,foxglove-sdk,True,rosdistro_release_packages
kilted,foxglove_compressed_video_transport,foxglove_compressed_video_transport,https://github.com/ros-misc-utilities/foxglove_compressed_video_transport.git,source,ros-misc-utilities,foxglove_compressed_video_transport,True,rosdistro_release_packages
kilted,foxglove_msgs,foxglove-sdk,https://github.com/foxglove/foxglove-sdk.git,source,foxglove,foxglove-sdk,True,rosdistro_release_packages
kilted,frequency_cam,frequency_cam,https://github.com/ros-event-camera/frequency_cam.git,source,ros-event-camera,frequency_cam,True,rosdistro_release_packages
kilted,fuse,fuse,https://github.com/locusrobotics/fuse.git,source,locusrobotics,fuse,True,rosdistro_release_packages
kilted,fuse_constraints,fuse,https://github.com/locusrobotics/fuse.git,source,locusrobotics,fuse,True,rosdistro_release_packages
kilted,fuse_core,fuse,https://github.com/locusrobotics/fuse.git,source,locusrobotics,fuse,True,rosdistro_release_packages
kilted,fuse_doc,fuse,https://github.com/locusrobotics/fuse.git,source,locusrobotics,fuse,True,rosdistro_release_packages
kilted,fuse_graphs,fuse,https://github.com/locusrobotics/fuse.git,source,locusrobotics,fuse,True,rosdistro_release_packages
kilted,fuse_loss,fuse,https://github.com/locusrobotics/fuse.git,source,locusrobotics,fuse,True,rosdistro_release_packages
kilted,fuse_models,fuse,https://github.com/locusrobotics/fuse.git,source,locusrobotics,fuse,True,rosdistro_release_packages
kilted,fuse_msgs,fuse,https://github.com/locusrobotics/fuse.git,source,locusrobotics,fuse,True,rosdistro_release_packages
kilted,fuse_optimizers,fuse,https://github.com/locusrobotics/fuse.git,source,locusrobotics,fuse,True,rosdistro_release_packages
kilted,fuse_publishers,fuse,https://github.com/locusrobotics/fuse.git,source,locusrobotics,fuse,True,rosdistro_release_packages
kilted,fuse_tutorials,fuse,https://github.com/locusrobotics/fuse.git,source,locusrobotics,fuse,True,rosdistro_release_packages
kilted,fuse_variables,fuse,https://github.com/locusrobotics/fuse.git,source,locusrobotics,fuse,True,rosdistro_release_packages
kilted,fuse_viz,fuse,https://github.com/locusrobotics/fuse.git,source,locusrobotics,fuse,True,rosdistro_release_packages
kilted,game_controller_spl,game_controller_spl,https://github.com/ros-sports/game_controller_spl.git,source,ros-sports,game_controller_spl,True,rosdistro_release_packages
kilted,game_controller_spl_interfaces,game_controller_spl,https://github.com/ros-sports/game_controller_spl.git,source,ros-sports,game_controller_spl,True,rosdistro_release_packages
kilted,generate_parameter_library,generate_parameter_library,https://github.com/PickNikRobotics/generate_parameter_library.git,source,PickNikRobotics,generate_parameter_library,True,rosdistro_release_packages
kilted,generate_parameter_library_py,generate_parameter_library,https://github.com/PickNikRobotics/generate_parameter_library.git,source,PickNikRobotics,generate_parameter_library,True,rosdistro_release_packages
kilted,geodesy,geographic_info,https://github.com/ros-geographic-info/geographic_info.git,source,ros-geographic-info,geographic_info,True,rosdistro_release_packages
kilted,geographic_info,geographic_info,https://github.com/ros-geographic-info/geographic_info.git,source,ros-geographic-info,geographic_info,True,rosdistro_release_packages
kilted,geographic_msgs,geographic_info,https://github.com/ros-geographic-info/geographic_info.git,source,ros-geographic-info,geographic_info,True,rosdistro_release_packages
kilted,geometric_shapes,geometric_shapes,https://github.com/ros-planning/geometric_shapes.git,source,ros-planning,geometric_shapes,True,rosdistro_release_packages
kilted,geometry2,geometry2,https://github.com/ros2/geometry2.git,source,ros2,geometry2,True,rosdistro_release_packages
kilted,geometry_msgs,common_interfaces,https://github.com/ros2/common_interfaces.git,source,ros2,common_interfaces,True,rosdistro_release_packages
kilted,geometry_tutorials,geometry_tutorials,https://github.com/ros/geometry_tutorials.git,source,ros,geometry_tutorials,True,rosdistro_release_packages
kilted,gmock_vendor,googletest,https://github.com/ament/googletest.git,source,ament,googletest,True,rosdistro_release_packages
kilted,google_benchmark_vendor,google_benchmark_vendor,https://github.com/ament/google_benchmark_vendor.git,source,ament,google_benchmark_vendor,True,rosdistro_release_packages
kilted,gpio_controllers,ros2_controllers,https://github.com/ros-controls/ros2_controllers.git,source,ros-controls,ros2_controllers,True,rosdistro_release_packages
kilted,gps_msgs,gps_umd,https://github.com/swri-robotics/gps_umd.git,source,swri-robotics,gps_umd,True,rosdistro_release_packages
kilted,gps_sensor_broadcaster,ros2_controllers,https://github.com/ros-controls/ros2_controllers.git,source,ros-controls,ros2_controllers,True,rosdistro_release_packages
kilted,gps_tools,gps_umd,https://github.com/swri-robotics/gps_umd.git,source,swri-robotics,gps_umd,True,rosdistro_release_packages
kilted,gps_umd,gps_umd,https://github.com/swri-robotics/gps_umd.git,source,swri-robotics,gps_umd,True,rosdistro_release_packages
kilted,gpsd_client,gps_umd,https://github.com/swri-robotics/gps_umd.git,source,swri-robotics,gps_umd,True,rosdistro_release_packages
kilted,graph_msgs,graph_msgs,https://github.com/PickNikRobotics/graph_msgs.git,source,PickNikRobotics,graph_msgs,True,rosdistro_release_packages
kilted,grasping_msgs,grasping_msgs,https://github.com/mikeferguson/grasping_msgs.git,source,mikeferguson,grasping_msgs,True,rosdistro_release_packages
kilted,grbl_msgs,grbl_msgs,https://github.com/flynneva/grbl_msgs.git,source,flynneva,grbl_msgs,True,rosdistro_release_packages
kilted,grbl_ros,grbl_ros,https://github.com/flynneva/grbl_ros.git,source,flynneva,grbl_ros,True,rosdistro_release_packages
kilted,greenwave_monitor,greenwave_monitor,https://github.com/NVIDIA-ISAAC-ROS/greenwave_monitor.git,source,NVIDIA-ISAAC-ROS,greenwave_monitor,True,rosdistro_repo_key_name_match
kilted,grid_map,grid_map,https://github.com/ANYbotics/grid_map.git,source,ANYbotics,grid_map,True,rosdistro_release_packages
kilted,grid_map_cmake_helpers,grid_map,https://github.com/ANYbotics/grid_map.git,source,ANYbotics,grid_map,True,rosdistro_release_packages
kilted,grid_map_core,grid_map,https://github.com/ANYbotics/grid_map.git,source,ANYbotics,grid_map,True,rosdistro_release_packages
kilted,grid_map_costmap_2d,grid_map,https://github.com/ANYbotics/grid_map.git,source,ANYbotics,grid_map,True,rosdistro_release_packages
kilted,grid_map_cv,grid_map,https://github.com/ANYbotics/grid_map.git,source,ANYbotics,grid_map,True,rosdistro_release_packages
kilted,grid_map_demos,grid_map,https://github.com/ANYbotics/grid_map.git,source,ANYbotics,grid_map,True,rosdistro_release_packages
kilted,grid_map_filters,grid_map,https://github.com/ANYbotics/grid_map.git,source,ANYbotics,grid_map,True,rosdistro_release_packages
kilted,grid_map_loader,grid_map,https://github.com/ANYbotics/grid_map.git,source,ANYbotics,grid_map,True,rosdistro_release_packages
kilted,grid_map_msgs,grid_map,https://github.com/ANYbotics/grid_map.git,source,ANYbotics,grid_map,True,rosdistro_release_packages
kilted,grid_map_octomap,grid_map,https://github.com/ANYbotics/grid_map.git,source,ANYbotics,grid_map,True,rosdistro_release_packages
kilted,grid_map_pcl,grid_map,https://github.com/ANYbotics/grid_map.git,source,ANYbotics,grid_map,True,rosdistro_release_packages
kilted,grid_map_ros,grid_map,https://github.com/ANYbotics/grid_map.git,source,ANYbotics,grid_map,True,rosdistro_release_packages
kilted,grid_map_rviz_plugin,grid_map,https://github.com/ANYbotics/grid_map.git,source,ANYbotics,grid_map,True,rosdistro_release_packages
kilted,grid_map_sdf,grid_map,https://github.com/ANYbotics/grid_map.git,source,ANYbotics,grid_map,True,rosdistro_release_packages
kilted,grid_map_visualization,grid_map,https://github.com/ANYbotics/grid_map.git,source,ANYbotics,grid_map,True,rosdistro_release_packages
kilted,gscam,gscam,https://github.com/ros-drivers/gscam.git,source,ros-drivers,gscam,True,rosdistro_release_packages
kilted,gtest_vendor,googletest,https://github.com/ament/googletest.git,source,ament,googletest,True,rosdistro_release_packages
kilted,gtsam,gtsam,https://github.com/borglab/gtsam.git,source,borglab,gtsam,True,rosdistro_release_packages
kilted,gurumdds_cmake_module,rmw_gurumdds,https://github.com/ros2/rmw_gurumdds.git,source,ros2,rmw_gurumdds,True,rosdistro_release_packages
kilted,gz_cmake_vendor,gz_cmake_vendor,https://github.com/gazebo-release/gz_cmake_vendor.git,source,gazebo-release,gz_cmake_vendor,True,rosdistro_release_packages
kilted,gz_common_vendor,gz_common_vendor,https://github.com/gazebo-release/gz_common_vendor.git,source,gazebo-release,gz_common_vendor,True,rosdistro_release_packages
kilted,gz_dartsim_vendor,gz_dartsim_vendor,https://github.com/gazebo-release/gz_dartsim_vendor.git,source,gazebo-release,gz_dartsim_vendor,True,rosdistro_release_packages
kilted,gz_fuel_tools_vendor,gz_fuel_tools_vendor,https://github.com/gazebo-release/gz_fuel_tools_vendor.git,source,gazebo-release,gz_fuel_tools_vendor,True,rosdistro_release_packages
kilted,gz_gui_vendor,gz_gui_vendor,https://github.com/gazebo-release/gz_gui_vendor.git,source,gazebo-release,gz_gui_vendor,True,rosdistro_release_packages
kilted,gz_launch_vendor,gz_launch_vendor,https://github.com/gazebo-release/gz_launch_vendor.git,source,gazebo-release,gz_launch_vendor,True,rosdistro_release_packages
kilted,gz_math_vendor,gz_math_vendor,https://github.com/gazebo-release/gz_math_vendor.git,source,gazebo-release,gz_math_vendor,True,rosdistro_release_packages
kilted,gz_msgs_vendor,gz_msgs_vendor,https://github.com/gazebo-release/gz_msgs_vendor.git,source,gazebo-release,gz_msgs_vendor,True,rosdistro_release_packages
kilted,gz_ogre_next_vendor,gz_ogre_next_vendor,https://github.com/gazebo-release/gz_ogre_next_vendor.git,source,gazebo-release,gz_ogre_next_vendor,True,rosdistro_release_packages
kilted,gz_physics_vendor,gz_physics_vendor,https://github.com/gazebo-release/gz_physics_vendor.git,source,gazebo-release,gz_physics_vendor,True,rosdistro_release_packages
kilted,gz_plugin_vendor,gz_plugin_vendor,https://github.com/gazebo-release/gz_plugin_vendor.git,source,gazebo-release,gz_plugin_vendor,True,rosdistro_release_packages
kilted,gz_rendering_vendor,gz_rendering_vendor,https://github.com/gazebo-release/gz_rendering_vendor.git,source,gazebo-release,gz_rendering_vendor,True,rosdistro_release_packages
kilted,gz_ros2_control,gz_ros2_control,https://github.com/ros-controls/gz_ros2_control.git,source,ros-controls,gz_ros2_control,True,rosdistro_release_packages
kilted,gz_ros2_control_demos,gz_ros2_control,https://github.com/ros-controls/gz_ros2_control.git,source,ros-controls,gz_ros2_control,True,rosdistro_release_packages
kilted,gz_sensors_vendor,gz_sensors_vendor,https://github.com/gazebo-release/gz_sensors_vendor.git,source,gazebo-release,gz_sensors_vendor,True,rosdistro_release_packages
kilted,gz_sim_vendor,gz_sim_vendor,https://github.com/gazebo-release/gz_sim_vendor.git,source,gazebo-release,gz_sim_vendor,True,rosdistro_release_packages
kilted,gz_tools_vendor,gz_tools_vendor,https://github.com/gazebo-release/gz_tools_vendor.git,source,gazebo-release,gz_tools_vendor,True,rosdistro_release_packages
kilted,gz_transport_vendor,gz_transport_vendor,https://github.com/gazebo-release/gz_transport_vendor.git,source,gazebo-release,gz_transport_vendor,True,rosdistro_release_packages
kilted,gz_utils_vendor,gz_utils_vendor,https://github.com/gazebo-release/gz_utils_vendor.git,source,gazebo-release,gz_utils_vendor,True,rosdistro_release_packages
kilted,hardware_interface,ros2_control,https://github.com/ros-controls/ros2_control.git,source,ros-controls,ros2_control,True,rosdistro_release_packages
kilted,hardware_interface_testing,ros2_control,https://github.com/ros-controls/ros2_control.git,source,ros-controls,ros2_control,True,rosdistro_release_packages
kilted,hash_library_vendor,hash_library_vendor,https://github.com/tier4/hash_library_vendor.git,source,tier4,hash_library_vendor,True,rosdistro_release_packages
kilted,hatchbed_common,hatchbed_common,https://github.com/hatchbed/hatchbed_common.git,source,hatchbed,hatchbed_common,True,rosdistro_release_packages
kilted,heaphook,heaphook,https://github.com/tier4/heaphook.git,source,tier4,heaphook,True,rosdistro_release_packages
kilted,hebi_cpp_api,hebi_cpp_api,https://github.com/HebiRobotics/hebi_cpp_api_ros.git,source,HebiRobotics,hebi_cpp_api_ros,True,rosdistro_release_packages
kilted,hebi_msgs,hebi_msgs,https://github.com/HebiRobotics/hebi_msgs.git,source,HebiRobotics,hebi_msgs,True,rosdistro_repo_key_name_match
kilted,hls_lfcd_lds_driver,hls_lfcd_lds_driver,https://github.com/ROBOTIS-GIT/hls_lfcd_lds_driver.git,source,ROBOTIS-GIT,hls_lfcd_lds_driver,True,rosdistro_release_packages
kilted,hyveos_bridge,hyveos_bridge,https://github.com/p2p-industries/hyveos_ros.git,source,p2p-industries,hyveos_ros,True,rosdistro_repo_key_name_match
kilted,hyveos_msgs,hyveos_msgs,https://github.com/p2p-industries/hyveos_ros_msgs.git,source,p2p-industries,hyveos_ros_msgs,True,rosdistro_repo_key_name_match
kilted,ibeo_msgs,astuff_sensor_msgs,https://github.com/astuff/astuff_sensor_msgs.git,source,astuff,astuff_sensor_msgs,True,rosdistro_release_packages
kilted,iceoryx_binding_c,iceoryx,https://github.com/eclipse-iceoryx/iceoryx.git,source,eclipse-iceoryx,iceoryx,True,rosdistro_release_packages
kilted,iceoryx_hoofs,iceoryx,https://github.com/eclipse-iceoryx/iceoryx.git,source,eclipse-iceoryx,iceoryx,True,rosdistro_release_packages
kilted,iceoryx_introspection,iceoryx,https://github.com/eclipse-iceoryx/iceoryx.git,source,eclipse-iceoryx,iceoryx,True,rosdistro_release_packages
kilted,iceoryx_posh,iceoryx,https://github.com/eclipse-iceoryx/iceoryx.git,source,eclipse-iceoryx,iceoryx,True,rosdistro_release_packages
kilted,ign_rviz,ign_rviz,https://github.com/ignitionrobotics/ign-rviz.git,source,ignitionrobotics,ign-rviz,True,rosdistro_release_packages
kilted,ign_rviz_common,ign_rviz,https://github.com/ignitionrobotics/ign-rviz.git,source,ignitionrobotics,ign-rviz,True,rosdistro_release_packages
kilted,ign_rviz_plugins,ign_rviz,https://github.com/ignitionrobotics/ign-rviz.git,source,ignitionrobotics,ign-rviz,True,rosdistro_release_packages
kilted,image_common,image_common,https://github.com/ros-perception/image_common.git,source,ros-perception,image_common,True,rosdistro_release_packages
kilted,image_geometry,vision_opencv,https://github.com/ros-perception/vision_opencv.git,source,ros-perception,vision_opencv,True,rosdistro_release_packages
kilted,image_pipeline,image_pipeline,https://github.com/ros-perception/image_pipeline.git,source,ros-perception,image_pipeline,True,rosdistro_release_packages
kilted,image_proc,image_pipeline,https://github.com/ros-perception/image_pipeline.git,source,ros-perception,image_pipeline,True,rosdistro_release_packages
kilted,image_publisher,image_pipeline,https://github.com/ros-perception/image_pipeline.git,source,ros-perception,image_pipeline,True,rosdistro_release_packages
kilted,image_rotate,image_pipeline,https://github.com/ros-perception/image_pipeline.git,source,ros-perception,image_pipeline,True,rosdistro_release_packages
kilted,image_tools,demos,https://github.com/ros2/demos.git,source,ros2,demos,True,rosdistro_release_packages
kilted,image_transport,image_common,https://github.com/ros-perception/image_common.git,source,ros-perception,image_common,True,rosdistro_release_packages
kilted,image_transport_plugins,image_transport_plugins,https://github.com/ros-perception/image_transport_plugins.git,source,ros-perception,image_transport_plugins,True,rosdistro_release_packages
kilted,image_transport_py,image_common,https://github.com/ros-perception/image_common.git,source,ros-perception,image_common,True,rosdistro_release_packages
kilted,image_view,image_pipeline,https://github.com/ros-perception/image_pipeline.git,source,ros-perception,image_pipeline,True,rosdistro_release_packages
kilted,imu_complementary_filter,imu_tools,https://github.com/CCNYRoboticsLab/imu_tools.git,source,CCNYRoboticsLab,imu_tools,True,rosdistro_release_packages
kilted,imu_filter_madgwick,imu_tools,https://github.com/CCNYRoboticsLab/imu_tools.git,source,CCNYRoboticsLab,imu_tools,True,rosdistro_release_packages
kilted,imu_pipeline,imu_pipeline,https://github.com/ros-perception/imu_pipeline.git,source,ros-perception,imu_pipeline,True,rosdistro_release_packages
kilted,imu_processors,imu_pipeline,https://github.com/ros-perception/imu_pipeline.git,source,ros-perception,imu_pipeline,True,rosdistro_release_packages
kilted,imu_sensor_broadcaster,ros2_controllers,https://github.com/ros-controls/ros2_controllers.git,source,ros-controls,ros2_controllers,True,rosdistro_release_packages
kilted,imu_tools,imu_tools,https://github.com/CCNYRoboticsLab/imu_tools.git,source,CCNYRoboticsLab,imu_tools,True,rosdistro_release_packages
kilted,imu_transformer,imu_pipeline,https://github.com/ros-perception/imu_pipeline.git,source,ros-perception,imu_pipeline,True,rosdistro_release_packages
kilted,interactive_marker_twist_server,interactive_marker_twist_server,https://github.com/ros-visualization/interactive_marker_twist_server.git,source,ros-visualization,interactive_marker_twist_server,True,rosdistro_release_packages
kilted,interactive_markers,interactive_markers,https://github.com/ros-visualization/interactive_markers.git,source,ros-visualization,interactive_markers,True,rosdistro_release_packages
kilted,intra_process_demo,demos,https://github.com/ros2/demos.git,source,ros2,demos,True,rosdistro_release_packages
kilted,io_context,transport_drivers,https://github.com/ros-drivers/transport_drivers.git,source,ros-drivers,transport_drivers,True,rosdistro_release_packages
